Query_id, Rank, Doc_id, Score, Relevant/NRelevant, Precision, Recall
1, 63, CACM-3127, 0.14393976, 0, 0.047619047619, 0.6
1, 64, CACM-1264, 0.1404345, 0, 0.046875, 0.6
1, 65, CACM-3023, 0.1404069, 0, 0.0461538461538, 0.6
1, 66, CACM-2522, 0.13957985, 0, 0.0454545454545, 0.6
1, 67, CACM-1315, 0.1382589, 0, 0.044776119403, 0.6
1, 68, CACM-1747, 0.13779753, 0, 0.0441176470588, 0.6
1, 69, CACM-3025, 0.13654938, 0, 0.0434782608696, 0.6
1, 70, CACM-2365, 0.13639957, 0, 0.0428571428571, 0.6
1, 71, CACM-2439, 0.13502307, 0, 0.0422535211268, 0.6
1, 72, CACM-2317, 0.13447097, 0, 0.0416666666667, 0.6
1, 73, CACM-2838, 0.13378662, 0, 0.041095890411, 0.6
1, 74, CACM-1440, 0.13028242, 0, 0.0405405405405, 0.6
1, 75, CACM-1542, 0.12979597, 0, 0.04, 0.6
1, 76, CACM-3011, 0.12949467, 0, 0.0394736842105, 0.6
1, 77, CACM-2358, 0.12828869, 1, 0.0519480519481, 0.8
1, 78, CACM-2917, 0.12748477, 0, 0.0512820512821, 0.8
1, 79, CACM-2201, 0.12746063, 0, 0.0506329113924, 0.8
1, 80, CACM-1590, 0.1271599, 0, 0.05, 0.8
1, 81, CACM-2841, 0.12705572, 0, 0.0493827160494, 0.8
1, 82, CACM-2740, 0.12692465, 0, 0.0487804878049, 0.8
1, 83, CACM-2080, 0.12675974, 0, 0.0481927710843, 0.8
1, 84, CACM-1046, 0.12631945, 0, 0.047619047619, 0.8
1, 85, CACM-3069, 0.12524861, 0, 0.0470588235294, 0.8
1, 86, CACM-3174, 0.12434548, 0, 0.046511627907, 0.8
1, 87, CACM-0971, 0.12415707, 0, 0.0459770114943, 0.8
1, 88, CACM-2092, 0.122705236, 0, 0.0454545454545, 0.8
1, 89, CACM-2681, 0.12232214, 0, 0.0449438202247, 0.8
1, 90, CACM-1885, 0.12227185, 0, 0.0444444444444, 0.8
1, 91, CACM-1828, 0.12017821, 0, 0.043956043956, 0.8
1, 92, CACM-1626, 0.119328566, 0, 0.0434782608696, 0.8
1, 93, CACM-1892, 0.11931407, 0, 0.0430107526882, 0.8
1, 94, CACM-1753, 0.118033096, 0, 0.0425531914894, 0.8
1, 95, CACM-2390, 0.11732617, 0, 0.0421052631579, 0.8
1, 96, CACM-1179, 0.11570086, 0, 0.0416666666667, 0.8
1, 97, CACM-1173, 0.11553207, 0, 0.0412371134021, 0.8
1, 98, CACM-2560, 0.11469409, 0, 0.0408163265306, 0.8
1, 99, CACM-1960, 0.11466144, 0, 0.040404040404, 0.8
1, 100, CACM-3065, 0.11356041, 0, 0.04, 0.8
2, 1, CACM-2434, 0.20523958, 1, 1.0, 0.333333333333
2, 2, CACM-3078, 0.18894485, 1, 1.0, 0.666666666667
2, 3, CACM-3129, 0.13599107, 0, 0.666666666667, 0.666666666667
2, 4, CACM-2786, 0.10032949, 0, 0.5, 0.666666666667
2, 5, CACM-2863, 0.09978098, 1, 0.6, 1.0
2, 6, CACM-1977, 0.08604925, 0, 0.5, 1.0
2, 7, CACM-2534, 0.07852553, 0, 0.428571428571, 1.0
2, 8, CACM-0497, 0.07736967, 0, 0.375, 1.0
2, 9, CACM-3202, 0.07698071, 0, 0.333333333333, 1.0
2, 10, CACM-2177, 0.07587204, 0, 0.3, 1.0
2, 11, CACM-0616, 0.07526611, 0, 0.272727272727, 1.0
2, 12, CACM-3144, 0.074349016, 0, 0.25, 1.0
2, 13, CACM-1379, 0.074332684, 0, 0.230769230769, 1.0
2, 14, CACM-1046, 0.07160746, 0, 0.214285714286, 1.0
2, 15, CACM-2342, 0.07040931, 0, 0.2, 1.0
2, 16, CACM-1264, 0.06993262, 0, 0.1875, 1.0
2, 17, CACM-1010, 0.0682873, 0, 0.176470588235, 1.0
2, 18, CACM-0727, 0.06816, 0, 0.166666666667, 1.0
2, 19, CACM-1364, 0.06727582, 0, 0.157894736842, 1.0
2, 20, CACM-1674, 0.06434792, 0, 0.15, 1.0
2, 21, CACM-1652, 0.06379322, 0, 0.142857142857, 1.0
2, 22, CACM-2939, 0.06319933, 0, 0.136363636364, 1.0
2, 23, CACM-3117, 0.062661596, 0, 0.130434782609, 1.0
2, 24, CACM-1931, 0.062231068, 0, 0.125, 1.0
2, 25, CACM-3171, 0.057289977, 0, 0.12, 1.0
2, 26, CACM-1012, 0.05563073, 0, 0.115384615385, 1.0
2, 27, CACM-2971, 0.055541564, 0, 0.111111111111, 1.0
2, 28, CACM-1062, 0.055214763, 0, 0.107142857143, 1.0
2, 29, CACM-0282, 0.055150922, 0, 0.103448275862, 1.0
2, 30, CACM-2439, 0.055012465, 0, 0.1, 1.0
2, 31, CACM-1272, 0.05475633, 0, 0.0967741935484, 1.0
2, 32, CACM-2215, 0.05453927, 0, 0.09375, 1.0
2, 33, CACM-2572, 0.054491945, 0, 0.0909090909091, 1.0
2, 34, CACM-2002, 0.05287711, 0, 0.0882352941176, 1.0
2, 35, CACM-1553, 0.052827295, 0, 0.0857142857143, 1.0
2, 36, CACM-2980, 0.050564315, 0, 0.0833333333333, 1.0
2, 37, CACM-2905, 0.049542136, 0, 0.0810810810811, 1.0
2, 38, CACM-1861, 0.04943526, 0, 0.0789473684211, 1.0
2, 39, CACM-0531, 0.048753656, 0, 0.0769230769231, 1.0
2, 40, CACM-1705, 0.048316717, 0, 0.075, 1.0
2, 41, CACM-1877, 0.048146997, 0, 0.0731707317073, 1.0
2, 42, CACM-1593, 0.047715932, 0, 0.0714285714286, 1.0
2, 43, CACM-2047, 0.047715932, 0, 0.0697674418605, 1.0
2, 44, CACM-2194, 0.047173288, 0, 0.0681818181818, 1.0
2, 45, CACM-1975, 0.047043126, 0, 0.0666666666667, 1.0
2, 46, CACM-1519, 0.046436515, 0, 0.0652173913043, 1.0
2, 47, CACM-2451, 0.044987854, 0, 0.063829787234, 1.0
2, 48, CACM-1867, 0.044105705, 0, 0.0625, 1.0
2, 49, CACM-1154, 0.04388455, 0, 0.0612244897959, 1.0
2, 50, CACM-1924, 0.043479186, 0, 0.06, 1.0
2, 51, CACM-2852, 0.043277074, 0, 0.0588235294118, 1.0
2, 52, CACM-1741, 0.043247942, 0, 0.0576923076923, 1.0
2, 53, CACM-0335, 0.043171577, 0, 0.0566037735849, 1.0
2, 54, CACM-1651, 0.04306374, 0, 0.0555555555556, 1.0
2, 55, CACM-1764, 0.042453356, 0, 0.0545454545455, 1.0
2, 56, CACM-1486, 0.042246122, 0, 0.0535714285714, 1.0
2, 57, CACM-2233, 0.04166512, 0, 0.0526315789474, 1.0
2, 58, CACM-1542, 0.040619772, 0, 0.051724137931, 1.0
2, 59, CACM-1315, 0.04037564, 0, 0.0508474576271, 1.0
2, 60, CACM-1588, 0.04026837, 0, 0.05, 1.0
2, 61, CACM-2519, 0.039275236, 0, 0.0491803278689, 1.0
2, 62, CACM-1334, 0.03908953, 0, 0.0483870967742, 1.0
2, 63, CACM-2924, 0.03843478, 0, 0.047619047619, 1.0
2, 64, CACM-0242, 0.038407825, 0, 0.046875, 1.0
2, 65, CACM-2250, 0.037999257, 0, 0.0461538461538, 1.0
2, 66, CACM-2900, 0.03793247, 0, 0.0454545454545, 1.0
2, 67, CACM-1397, 0.037862074, 0, 0.044776119403, 1.0
2, 68, CACM-3059, 0.03786122, 0, 0.0441176470588, 1.0
2, 69, CACM-0670, 0.03773713, 0, 0.0434782608696, 1.0
2, 70, CACM-2423, 0.037552796, 0, 0.0428571428571, 1.0
2, 71, CACM-3072, 0.03749875, 0, 0.0422535211268, 1.0
2, 72, CACM-1886, 0.037429806, 0, 0.0416666666667, 1.0
2, 73, CACM-2304, 0.0371284, 0, 0.041095890411, 1.0
2, 74, CACM-1623, 0.037101805, 0, 0.0405405405405, 1.0
2, 75, CACM-3201, 0.0369663, 0, 0.04, 1.0
2, 76, CACM-2421, 0.036744695, 0, 0.0394736842105, 1.0
2, 77, CACM-3110, 0.036651738, 0, 0.038961038961, 1.0
2, 78, CACM-1464, 0.03652174, 0, 0.0384615384615, 1.0
2, 79, CACM-3033, 0.036188584, 0, 0.0379746835443, 1.0
2, 80, CACM-1846, 0.035667606, 0, 0.0375, 1.0
2, 81, CACM-0397, 0.035592988, 0, 0.037037037037, 1.0
2, 82, CACM-1638, 0.035509508, 0, 0.0365853658537, 1.0
2, 83, CACM-2039, 0.035494506, 0, 0.0361445783133, 1.0
2, 84, CACM-2354, 0.035400026, 0, 0.0357142857143, 1.0
2, 85, CACM-1930, 0.03536272, 0, 0.0352941176471, 1.0
2, 86, CACM-3199, 0.03523787, 0, 0.0348837209302, 1.0
2, 87, CACM-2981, 0.03516239, 0, 0.0344827586207, 1.0
2, 88, CACM-2356, 0.034671508, 0, 0.0340909090909, 1.0
2, 89, CACM-1527, 0.03462166, 0, 0.0337078651685, 1.0
2, 90, CACM-2771, 0.034373846, 0, 0.0333333333333, 1.0
2, 91, CACM-2986, 0.034138568, 0, 0.032967032967, 1.0
2, 92, CACM-1564, 0.034046, 0, 0.0326086956522, 1.0
2, 93, CACM-1166, 0.034005668, 0, 0.0322580645161, 1.0
2, 94, CACM-3047, 0.03372939, 0, 0.031914893617, 1.0
2, 95, CACM-2486, 0.033680044, 0, 0.0315789473684, 1.0
2, 96, CACM-2402, 0.033647485, 0, 0.03125, 1.0
2, 97, CACM-2916, 0.032965183, 0, 0.0309278350515, 1.0
2, 98, CACM-2684, 0.032911837, 0, 0.030612244898, 1.0
2, 99, CACM-2714, 0.0328393, 0, 0.030303030303, 1.0
2, 100, CACM-1259, 0.03283644, 0, 0.03, 1.0
3, 1, CACM-1988, 0.21686055, 0, 0.0, 0.0
3, 2, CACM-2061, 0.18785901, 0, 0.0, 0.0
3, 3, CACM-2112, 0.16551231, 0, 0.0, 0.0
3, 4, CACM-2921, 0.15590172, 0, 0.0, 0.0
3, 5, CACM-0252, 0.15212691, 0, 0.0, 0.0
3, 6, CACM-1496, 0.15029337, 0, 0.0, 0.0
3, 7, CACM-0205, 0.14477128, 0, 0.0, 0.0
3, 8, CACM-2411, 0.14274253, 0, 0.0, 0.0
3, 9, CACM-1154, 0.13002388, 0, 0.0, 0.0
3, 10, CACM-3102, 0.12817138, 0, 0.0, 0.0
3, 11, CACM-1223, 0.12707227, 0, 0.0, 0.0
3, 12, CACM-1387, 0.12440709, 0, 0.0, 0.0
3, 13, CACM-1723, 0.123388, 0, 0.0, 0.0
3, 14, CACM-2579, 0.12234247, 0, 0.0, 0.0
3, 15, CACM-0637, 0.12148889, 0, 0.0, 0.0
3, 16, CACM-3115, 0.11870743, 0, 0.0, 0.0
3, 17, CACM-3030, 0.1186142, 0, 0.0, 0.0
3, 18, CACM-1788, 0.11853453, 0, 0.0, 0.0
3, 19, CACM-3130, 0.11628245, 0, 0.0, 0.0
3, 20, CACM-1029, 0.116251454, 0, 0.0, 0.0
3, 21, CACM-1787, 0.11279412, 0, 0.0, 0.0
3, 22, CACM-2684, 0.11100581, 0, 0.0, 0.0
3, 23, CACM-3093, 0.11065432, 0, 0.0, 0.0
3, 24, CACM-2939, 0.110182054, 0, 0.0, 0.0
3, 25, CACM-2732, 0.10986118, 0, 0.0, 0.0
3, 26, CACM-1807, 0.10979698, 1, 0.0384615384615, 0.166666666667
3, 27, CACM-0799, 0.10953208, 0, 0.037037037037, 0.166666666667
3, 28, CACM-2886, 0.10903522, 0, 0.0357142857143, 0.166666666667
3, 29, CACM-2867, 0.107997954, 0, 0.0344827586207, 0.166666666667
3, 30, CACM-1533, 0.105575114, 0, 0.0333333333333, 0.166666666667
3, 31, CACM-3099, 0.10510512, 0, 0.0322580645161, 0.166666666667
3, 32, CACM-1350, 0.10348319, 0, 0.03125, 0.166666666667
3, 33, CACM-1852, 0.100644715, 0, 0.030303030303, 0.166666666667
3, 34, CACM-3171, 0.099614434, 0, 0.0294117647059, 0.166666666667
3, 35, CACM-2929, 0.09877741, 0, 0.0285714285714, 0.166666666667
3, 36, CACM-1134, 0.09870606, 1, 0.0555555555556, 0.333333333333
3, 37, CACM-1947, 0.09804351, 1, 0.0810810810811, 0.5
3, 38, CACM-2138, 0.09748713, 0, 0.0789473684211, 0.5
3, 39, CACM-1402, 0.09476894, 0, 0.0769230769231, 0.5
3, 40, CACM-0303, 0.094118066, 0, 0.075, 0.5
3, 41, CACM-2746, 0.093827285, 0, 0.0731707317073, 0.5
3, 42, CACM-2603, 0.09373993, 0, 0.0714285714286, 0.5
3, 43, CACM-2534, 0.092586026, 0, 0.0697674418605, 0.5
3, 44, CACM-3124, 0.09170042, 0, 0.0681818181818, 0.5
3, 45, CACM-1484, 0.090916835, 0, 0.0666666666667, 0.5
3, 46, CACM-1135, 0.08968096, 0, 0.0652173913043, 0.5
3, 47, CACM-1835, 0.0893849, 0, 0.063829787234, 0.5
3, 48, CACM-3105, 0.08883876, 0, 0.0625, 0.5
3, 49, CACM-1783, 0.08853637, 0, 0.0612244897959, 0.5
3, 50, CACM-2210, 0.08836392, 0, 0.06, 0.5
3, 51, CACM-1003, 0.087432265, 0, 0.0588235294118, 0.5
3, 52, CACM-1392, 0.08702965, 0, 0.0576923076923, 0.5
3, 53, CACM-1565, 0.086808234, 0, 0.0566037735849, 0.5
3, 54, CACM-0464, 0.08629241, 0, 0.0555555555556, 0.5
3, 55, CACM-1457, 0.08575288, 0, 0.0545454545455, 0.5
3, 56, CACM-1386, 0.08513582, 0, 0.0535714285714, 0.5
3, 57, CACM-2652, 0.08477951, 0, 0.0526315789474, 0.5
3, 58, CACM-1572, 0.08465927, 0, 0.051724137931, 0.5
3, 59, CACM-2316, 0.08269792, 0, 0.0508474576271, 0.5
3, 60, CACM-0265, 0.08209885, 0, 0.05, 0.5
3, 61, CACM-2295, 0.08061686, 0, 0.0491803278689, 0.5
3, 62, CACM-1976, 0.07921668, 0, 0.0483870967742, 0.5
3, 63, CACM-2990, 0.07914218, 0, 0.047619047619, 0.5
3, 64, CACM-2424, 0.07890547, 0, 0.046875, 0.5
3, 65, CACM-2873, 0.0786175, 0, 0.0461538461538, 0.5
3, 66, CACM-2254, 0.0784391, 0, 0.0454545454545, 0.5
3, 67, CACM-2666, 0.078434095, 0, 0.044776119403, 0.5
3, 68, CACM-1456, 0.077612326, 0, 0.0441176470588, 0.5
3, 69, CACM-0070, 0.07752619, 0, 0.0434782608696, 0.5
3, 70, CACM-1671, 0.07722501, 0, 0.0428571428571, 0.5
3, 71, CACM-2111, 0.07682325, 0, 0.0422535211268, 0.5
3, 72, CACM-2718, 0.07676092, 0, 0.0416666666667, 0.5
3, 73, CACM-1194, 0.07550142, 0, 0.041095890411, 0.5
3, 74, CACM-2372, 0.07498107, 0, 0.0405405405405, 0.5
3, 75, CACM-2470, 0.07447849, 0, 0.04, 0.5
3, 76, CACM-2542, 0.07384448, 0, 0.0394736842105, 0.5
3, 77, CACM-1062, 0.0737803, 0, 0.038961038961, 0.5
3, 78, CACM-1007, 0.0731521, 0, 0.0384615384615, 0.5
3, 79, CACM-3077, 0.07298922, 0, 0.0379746835443, 0.5
3, 80, CACM-1348, 0.07189011, 0, 0.0375, 0.5
3, 81, CACM-1366, 0.07181743, 0, 0.037037037037, 0.5
3, 82, CACM-2871, 0.07159764, 0, 0.0365853658537, 0.5
3, 83, CACM-2341, 0.06910802, 0, 0.0361445783133, 0.5
3, 84, CACM-1309, 0.06902037, 0, 0.0357142857143, 0.5
3, 85, CACM-1314, 0.06888215, 0, 0.0352941176471, 0.5
3, 86, CACM-1306, 0.06842789, 0, 0.0348837209302, 0.5
3, 87, CACM-2705, 0.06746232, 0, 0.0344827586207, 0.5
3, 88, CACM-3101, 0.06722719, 0, 0.0340909090909, 0.5
3, 89, CACM-0661, 0.066803314, 0, 0.0337078651685, 0.5
3, 90, CACM-1098, 0.06667941, 0, 0.0333333333333, 0.5
3, 91, CACM-2179, 0.06617221, 0, 0.032967032967, 0.5
3, 92, CACM-2320, 0.06553769, 0, 0.0326086956522, 0.5
3, 93, CACM-1678, 0.06548296, 0, 0.0322580645161, 0.5
3, 94, CACM-2870, 0.06527897, 0, 0.031914893617, 0.5
3, 95, CACM-1869, 0.06525687, 0, 0.0315789473684, 0.5
3, 96, CACM-1682, 0.06513049, 0, 0.03125, 0.5
3, 97, CACM-2904, 0.06513049, 0, 0.0309278350515, 0.5
3, 98, CACM-2551, 0.06486038, 0, 0.030612244898, 0.5
3, 99, CACM-2658, 0.06486038, 0, 0.030303030303, 0.5
3, 100, CACM-2423, 0.06402562, 0, 0.03, 0.5
4, 1, CACM-2342, 0.24980742, 0, 0.0, 0.0
4, 2, CACM-2931, 0.23394135, 0, 0.0, 0.0
4, 3, CACM-3128, 0.22579373, 1, 0.333333333333, 0.0833333333333
4, 4, CACM-2377, 0.22101307, 0, 0.25, 0.0833333333333
4, 5, CACM-1135, 0.21728365, 0, 0.2, 0.0833333333333
4, 6, CACM-2314, 0.20366623, 0, 0.166666666667, 0.0833333333333
4, 7, CACM-2060, 0.19894554, 0, 0.142857142857, 0.0833333333333
4, 8, CACM-3043, 0.19287366, 1, 0.25, 0.166666666667
4, 9, CACM-0616, 0.19056037, 0, 0.222222222222, 0.166666666667
4, 10, CACM-2905, 0.18145983, 0, 0.2, 0.166666666667
4, 11, CACM-2438, 0.17358582, 0, 0.181818181818, 0.166666666667
4, 12, CACM-2851, 0.16899443, 0, 0.166666666667, 0.166666666667
4, 13, CACM-2939, 0.16525988, 0, 0.153846153846, 0.166666666667
4, 14, CACM-2684, 0.16260754, 0, 0.142857142857, 0.166666666667
4, 15, CACM-2895, 0.16260175, 0, 0.133333333333, 0.166666666667
4, 16, CACM-1727, 0.16236213, 0, 0.125, 0.166666666667
4, 17, CACM-3141, 0.15187506, 0, 0.117647058824, 0.166666666667
4, 18, CACM-1665, 0.15123878, 0, 0.111111111111, 0.166666666667
4, 19, CACM-2900, 0.14914894, 0, 0.105263157895, 0.166666666667
4, 20, CACM-3021, 0.14732938, 0, 0.1, 0.166666666667
4, 21, CACM-2848, 0.14717384, 0, 0.0952380952381, 0.166666666667
4, 22, CACM-2969, 0.14469427, 0, 0.0909090909091, 0.166666666667
4, 23, CACM-3103, 0.14366251, 0, 0.0869565217391, 0.166666666667
4, 24, CACM-3105, 0.14243002, 0, 0.0833333333333, 0.166666666667
4, 25, CACM-3049, 0.14155684, 0, 0.08, 0.166666666667
4, 26, CACM-2439, 0.13596117, 0, 0.0769230769231, 0.166666666667
4, 27, CACM-1145, 0.13552287, 0, 0.0740740740741, 0.166666666667
4, 28, CACM-2519, 0.13334727, 0, 0.0714285714286, 0.166666666667
4, 29, CACM-2721, 0.1323267, 0, 0.0689655172414, 0.166666666667
4, 30, CACM-1253, 0.13191596, 0, 0.0666666666667, 0.166666666667
4, 31, CACM-0409, 0.1295886, 0, 0.0645161290323, 0.166666666667
4, 32, CACM-1458, 0.12849009, 0, 0.0625, 0.166666666667
4, 33, CACM-2705, 0.12495725, 0, 0.0606060606061, 0.166666666667
4, 34, CACM-3148, 0.12355629, 0, 0.0588235294118, 0.166666666667
4, 35, CACM-2233, 0.123525366, 0, 0.0571428571429, 0.166666666667
4, 36, CACM-2916, 0.123320855, 0, 0.0555555555556, 0.166666666667
4, 37, CACM-1470, 0.11903098, 0, 0.0540540540541, 0.166666666667
4, 38, CACM-2840, 0.11826842, 0, 0.0526315789474, 0.166666666667
4, 39, CACM-2767, 0.11761113, 0, 0.0512820512821, 0.166666666667
4, 40, CACM-1742, 0.11544438, 0, 0.05, 0.166666666667
4, 41, CACM-1588, 0.11471198, 0, 0.0487804878049, 0.166666666667
4, 42, CACM-1908, 0.11445159, 0, 0.047619047619, 0.166666666667
4, 43, CACM-0724, 0.11216074, 0, 0.046511627907, 0.166666666667
4, 44, CACM-2929, 0.111233845, 0, 0.0454545454545, 0.166666666667
4, 45, CACM-1651, 0.111082554, 0, 0.0444444444444, 0.166666666667
4, 46, CACM-1846, 0.11028632, 0, 0.0434782608696, 0.166666666667
4, 47, CACM-3056, 0.109804615, 0, 0.0425531914894, 0.166666666667
4, 48, CACM-1829, 0.10953532, 0, 0.0416666666667, 0.166666666667
4, 49, CACM-2406, 0.108191624, 0, 0.0408163265306, 0.166666666667
4, 50, CACM-2865, 0.10812814, 0, 0.04, 0.166666666667
4, 51, CACM-2940, 0.107698515, 0, 0.0392156862745, 0.166666666667
4, 52, CACM-0321, 0.10697159, 0, 0.0384615384615, 0.166666666667
4, 53, CACM-0435, 0.10640542, 0, 0.0377358490566, 0.166666666667
4, 54, CACM-1014, 0.10604265, 0, 0.037037037037, 0.166666666667
4, 55, CACM-1323, 0.10551773, 0, 0.0363636363636, 0.166666666667
4, 56, CACM-3069, 0.105087385, 0, 0.0357142857143, 0.166666666667
4, 57, CACM-2692, 0.10506157, 0, 0.0350877192982, 0.166666666667
4, 58, CACM-1536, 0.104493365, 0, 0.0344827586207, 0.166666666667
4, 59, CACM-2534, 0.10369359, 0, 0.0338983050847, 0.166666666667
4, 60, CACM-2915, 0.10350552, 0, 0.0333333333333, 0.166666666667
4, 61, CACM-1626, 0.10288664, 0, 0.0327868852459, 0.166666666667
4, 62, CACM-1099, 0.102508515, 0, 0.0322580645161, 0.166666666667
4, 63, CACM-1166, 0.10201182, 0, 0.031746031746, 0.166666666667
4, 64, CACM-1534, 0.10195048, 0, 0.03125, 0.166666666667
4, 65, CACM-1159, 0.10188833, 0, 0.0307692307692, 0.166666666667
4, 66, CACM-3072, 0.10149469, 0, 0.030303030303, 0.166666666667
4, 67, CACM-3188, 0.10101032, 0, 0.0298507462687, 0.166666666667
4, 68, CACM-1728, 0.10100743, 0, 0.0294117647059, 0.166666666667
4, 69, CACM-1307, 0.10097397, 0, 0.0289855072464, 0.166666666667
4, 70, CACM-1699, 0.10092093, 0, 0.0285714285714, 0.166666666667
4, 71, CACM-1595, 0.10076401, 0, 0.0281690140845, 0.166666666667
4, 72, CACM-2252, 0.10050533, 0, 0.0277777777778, 0.166666666667
4, 73, CACM-2017, 0.10017489, 0, 0.027397260274, 0.166666666667
4, 74, CACM-3013, 0.100131236, 0, 0.027027027027, 0.166666666667
4, 75, CACM-3018, 0.10009865, 0, 0.0266666666667, 0.166666666667
4, 76, CACM-2870, 0.09983937, 0, 0.0263157894737, 0.166666666667
4, 77, CACM-2080, 0.09958972, 0, 0.025974025974, 0.166666666667
4, 78, CACM-1506, 0.09946858, 0, 0.025641025641, 0.166666666667
4, 79, CACM-2541, 0.09882072, 0, 0.0253164556962, 0.166666666667
4, 80, CACM-3081, 0.098731674, 0, 0.025, 0.166666666667
4, 81, CACM-2402, 0.098467216, 0, 0.0246913580247, 0.166666666667
4, 82, CACM-1886, 0.09808286, 0, 0.0243902439024, 0.166666666667
4, 83, CACM-3064, 0.098076, 0, 0.0240963855422, 0.166666666667
4, 84, CACM-2742, 0.097969845, 0, 0.0238095238095, 0.166666666667
4, 85, CACM-1550, 0.09784951, 0, 0.0235294117647, 0.166666666667
4, 86, CACM-1083, 0.09762318, 0, 0.0232558139535, 0.166666666667
4, 87, CACM-2092, 0.09693388, 0, 0.0229885057471, 0.166666666667
4, 88, CACM-2396, 0.09691606, 0, 0.0227272727273, 0.166666666667
4, 89, CACM-2196, 0.09608483, 0, 0.0224719101124, 0.166666666667
4, 90, CACM-2932, 0.0960687, 0, 0.0222222222222, 0.166666666667
