Query_id, Rank, Doc_id, Score, Relevant/NRelevant, Precision, Recall
1, 75, CACM-2188, 14.8988802372, 0, 0.0533333333333, 0.8
1, 76, CACM-1647, 14.8511050218, 0, 0.0526315789474, 0.8
1, 77, CACM-2621, 14.688238416, 0, 0.0519480519481, 0.8
1, 78, CACM-3174, 14.66425336, 0, 0.0512820512821, 0.8
1, 79, CACM-0040, 14.4171400294, 0, 0.0506329113924, 0.8
1, 80, CACM-3089, 14.4129362852, 0, 0.05, 0.8
1, 81, CACM-2841, 14.3958216417, 0, 0.0493827160494, 0.8
1, 82, CACM-1892, 14.3329735432, 0, 0.0487804878049, 0.8
1, 83, CACM-1680, 14.3205060285, 0, 0.0481927710843, 0.8
1, 84, CACM-1877, 14.2671816387, 0, 0.047619047619, 0.8
1, 85, CACM-1315, 14.0639835308, 0, 0.0470588235294, 0.8
1, 86, CACM-1698, 14.0212482392, 0, 0.046511627907, 0.8
1, 87, CACM-2033, 14.0147267251, 0, 0.0459770114943, 0.8
1, 88, CACM-1408, 13.9546341661, 0, 0.0454545454545, 0.8
1, 89, CACM-1590, 13.912806735, 0, 0.0449438202247, 0.8
1, 90, CACM-2452, 13.8996416088, 0, 0.0444444444444, 0.8
1, 91, CACM-3025, 13.8928487448, 0, 0.043956043956, 0.8
1, 92, CACM-1571, 13.8251420932, 0, 0.0434782608696, 0.8
1, 93, CACM-1032, 13.8126084327, 0, 0.0430107526882, 0.8
1, 94, CACM-0972, 13.8121341737, 0, 0.0425531914894, 0.8
1, 95, CACM-2681, 13.7962171576, 0, 0.0421052631579, 0.8
1, 96, CACM-2948, 13.7627250535, 0, 0.0416666666667, 0.8
1, 97, CACM-2288, 13.7522311643, 0, 0.0412371134021, 0.8
1, 98, CACM-3041, 13.747530493, 0, 0.0408163265306, 0.8
1, 99, CACM-1464, 13.7425834512, 0, 0.040404040404, 0.8
1, 100, CACM-1179, 13.7328756544, 0, 0.04, 0.8
2, 1, CACM-3078, 18.5127852657, 1, 1.0, 0.333333333333
2, 2, CACM-0616, 13.841716605, 0, 0.5, 0.333333333333
2, 3, CACM-2863, 12.8909793788, 1, 0.666666666667, 0.666666666667
2, 4, CACM-2434, 12.8694367864, 1, 0.75, 1.0
2, 5, CACM-2812, 11.9637488129, 0, 0.6, 1.0
2, 6, CACM-1844, 11.5041012731, 0, 0.5, 1.0
2, 7, CACM-3117, 11.2132062439, 0, 0.428571428571, 1.0
2, 8, CACM-0637, 10.734645756, 0, 0.375, 1.0
2, 9, CACM-0854, 10.6885136633, 0, 0.333333333333, 1.0
2, 10, CACM-3136, 10.6410699119, 0, 0.3, 1.0
2, 11, CACM-2852, 10.6339519284, 0, 0.272727272727, 1.0
2, 12, CACM-3129, 10.4626862121, 0, 0.25, 1.0
2, 13, CACM-1652, 10.2625743561, 0, 0.230769230769, 1.0
2, 14, CACM-1846, 10.1714714976, 0, 0.214285714286, 1.0
2, 15, CACM-1747, 9.86696145709, 0, 0.2, 1.0
2, 16, CACM-1890, 9.72100909845, 0, 0.1875, 1.0
2, 17, CACM-2621, 9.70399045812, 0, 0.176470588235, 1.0
2, 18, CACM-1978, 9.68540646535, 0, 0.166666666667, 1.0
2, 19, CACM-2741, 9.62360999537, 0, 0.157894736842, 1.0
2, 20, CACM-1671, 9.5584181532, 0, 0.15, 1.0
2, 21, CACM-2622, 9.35076635947, 0, 0.142857142857, 1.0
2, 22, CACM-1264, 9.26198484339, 0, 0.136363636364, 1.0
2, 23, CACM-1012, 9.19979360222, 0, 0.130434782609, 1.0
2, 24, CACM-1664, 9.19141629432, 0, 0.125, 1.0
2, 25, CACM-2439, 9.13956306646, 0, 0.12, 1.0
2, 26, CACM-2522, 9.12103210811, 0, 0.115384615385, 1.0
2, 27, CACM-1046, 9.12073991699, 0, 0.111111111111, 1.0
2, 28, CACM-2379, 8.98719824528, 0, 0.107142857143, 1.0
2, 29, CACM-2786, 8.97328513932, 0, 0.103448275862, 1.0
2, 30, CACM-2541, 8.94843326135, 0, 0.1, 1.0
2, 31, CACM-1226, 8.91967463777, 0, 0.0967741935484, 1.0
2, 32, CACM-1473, 8.90832460363, 0, 0.09375, 1.0
2, 33, CACM-3090, 8.87932029319, 0, 0.0909090909091, 1.0
2, 34, CACM-2594, 8.8176131838, 0, 0.0882352941176, 1.0
2, 35, CACM-3076, 8.80013393893, 0, 0.0857142857143, 1.0
2, 36, CACM-3028, 8.7391338552, 0, 0.0833333333333, 1.0
2, 37, CACM-1910, 8.73181789976, 0, 0.0810810810811, 1.0
2, 38, CACM-2859, 8.67523805971, 0, 0.0789473684211, 1.0
2, 39, CACM-2542, 8.62552257487, 0, 0.0769230769231, 1.0
2, 40, CACM-1543, 8.61741125736, 0, 0.075, 1.0
2, 41, CACM-2138, 8.59963669909, 0, 0.0731707317073, 1.0
2, 42, CACM-2188, 8.5980743374, 0, 0.0714285714286, 1.0
2, 43, CACM-2198, 8.59583362305, 0, 0.0697674418605, 1.0
2, 44, CACM-1680, 8.56128706365, 0, 0.0681818181818, 1.0
2, 45, CACM-1845, 8.55761593522, 0, 0.0666666666667, 1.0
2, 46, CACM-0397, 8.51337922232, 0, 0.0652173913043, 1.0
2, 47, CACM-2951, 8.48378476833, 0, 0.063829787234, 1.0
2, 48, CACM-2151, 8.46299441572, 0, 0.0625, 1.0
2, 49, CACM-1591, 8.35336235589, 0, 0.0612244897959, 1.0
2, 50, CACM-3012, 8.29583516417, 0, 0.06, 1.0
2, 51, CACM-2572, 8.25441587552, 0, 0.0588235294118, 1.0
2, 52, CACM-1003, 8.25404852346, 0, 0.0576923076923, 1.0
2, 53, CACM-1349, 8.25199474036, 0, 0.0566037735849, 1.0
2, 54, CACM-2535, 8.220300724, 0, 0.0555555555556, 1.0
2, 55, CACM-1908, 8.18519678501, 0, 0.0545454545455, 1.0
2, 56, CACM-2988, 8.16327181009, 0, 0.0535714285714, 1.0
2, 57, CACM-1811, 8.12962547552, 0, 0.0526315789474, 1.0
2, 58, CACM-2080, 8.12533505971, 0, 0.051724137931, 1.0
2, 59, CACM-2195, 8.11762375959, 0, 0.0508474576271, 1.0
2, 60, CACM-0276, 8.11193864494, 0, 0.05, 1.0
2, 61, CACM-2924, 7.94372203668, 0, 0.0491803278689, 1.0
2, 62, CACM-2423, 7.9390358297, 0, 0.0483870967742, 1.0
2, 63, CACM-0435, 7.9006500188, 0, 0.047619047619, 1.0
2, 64, CACM-3068, 7.89710434691, 0, 0.046875, 1.0
2, 65, CACM-3002, 7.89402021668, 0, 0.0461538461538, 1.0
2, 66, CACM-1977, 7.85482241712, 0, 0.0454545454545, 1.0
2, 67, CACM-2020, 7.74985278571, 0, 0.044776119403, 1.0
2, 68, CACM-1341, 7.73970913798, 0, 0.0441176470588, 1.0
2, 69, CACM-2304, 7.72875644049, 0, 0.0434782608696, 1.0
2, 70, CACM-2017, 7.71879533638, 0, 0.0428571428571, 1.0
2, 71, CACM-1741, 7.70143638043, 0, 0.0422535211268, 1.0
2, 72, CACM-2105, 7.69714900906, 0, 0.0416666666667, 1.0
2, 73, CACM-1468, 7.65861173286, 0, 0.041095890411, 1.0
2, 74, CACM-3092, 7.65057458859, 0, 0.0405405405405, 1.0
2, 75, CACM-3160, 7.63913580235, 0, 0.04, 1.0
2, 76, CACM-2438, 7.61402005298, 0, 0.0394736842105, 1.0
2, 77, CACM-3180, 7.61214194451, 0, 0.038961038961, 1.0
2, 78, CACM-1307, 7.60915190109, 0, 0.0384615384615, 1.0
2, 79, CACM-1856, 7.59067416892, 0, 0.0379746835443, 1.0
2, 80, CACM-2002, 7.59015801712, 0, 0.0375, 1.0
2, 81, CACM-1572, 7.58688831976, 0, 0.037037037037, 1.0
2, 82, CACM-3026, 7.58581262868, 0, 0.0365853658537, 1.0
2, 83, CACM-1951, 7.50927331874, 0, 0.0361445783133, 1.0
2, 84, CACM-2320, 7.50847758681, 0, 0.0357142857143, 1.0
2, 85, CACM-1476, 7.49726058819, 0, 0.0352941176471, 1.0
2, 86, CACM-2317, 7.48293552919, 0, 0.0348837209302, 1.0
2, 87, CACM-2882, 7.4791793305, 0, 0.0344827586207, 1.0
2, 88, CACM-2840, 7.43884655931, 0, 0.0340909090909, 1.0
2, 89, CACM-1484, 7.43060911934, 0, 0.0337078651685, 1.0
2, 90, CACM-2314, 7.42981103824, 0, 0.0333333333333, 1.0
2, 91, CACM-2308, 7.42830077281, 0, 0.032967032967, 1.0
2, 92, CACM-2878, 7.42638807863, 0, 0.0326086956522, 1.0
2, 93, CACM-1347, 7.42510308178, 0, 0.0322580645161, 1.0
2, 94, CACM-1066, 7.41063325793, 0, 0.031914893617, 1.0
2, 95, CACM-3134, 7.37165690842, 0, 0.0315789473684, 1.0
2, 96, CACM-2262, 7.3464332313, 0, 0.03125, 1.0
2, 97, CACM-2106, 7.32103226761, 0, 0.0309278350515, 1.0
2, 98, CACM-1665, 7.31024892463, 0, 0.030612244898, 1.0
2, 99, CACM-2092, 7.29844214038, 0, 0.030303030303, 1.0
2, 100, CACM-1627, 7.27140904841, 0, 0.03, 1.0
3, 1, CACM-3115, 6.63390309456, 0, 0.0, 0.0
3, 2, CACM-1807, 6.21402611803, 1, 0.5, 0.166666666667
3, 3, CACM-1134, 6.17461608144, 1, 0.666666666667, 0.333333333333
3, 4, CACM-1154, 6.17106537807, 0, 0.5, 0.333333333333
3, 5, CACM-1890, 6.11117105071, 0, 0.4, 0.333333333333
3, 6, CACM-2886, 6.04879082796, 0, 0.333333333333, 0.333333333333
3, 7, CACM-1976, 5.89623688886, 0, 0.285714285714, 0.333333333333
3, 8, CACM-2897, 5.8441426256, 0, 0.25, 0.333333333333
3, 9, CACM-0637, 5.3125762943, 0, 0.222222222222, 0.333333333333
3, 10, CACM-1787, 5.27328720558, 0, 0.2, 0.333333333333
3, 11, CACM-3130, 5.25172679085, 0, 0.181818181818, 0.333333333333
3, 12, CACM-1029, 5.13141235695, 0, 0.166666666667, 0.333333333333
3, 13, CACM-2929, 5.07713972305, 0, 0.153846153846, 0.333333333333
3, 14, CACM-1387, 4.98233609414, 0, 0.142857142857, 0.333333333333
3, 15, CACM-2534, 4.96065005333, 0, 0.133333333333, 0.333333333333
3, 16, CACM-1572, 4.95288952669, 0, 0.125, 0.333333333333
3, 17, CACM-2931, 4.94159438986, 0, 0.117647058824, 0.333333333333
3, 18, CACM-2217, 4.89125863941, 0, 0.111111111111, 0.333333333333
3, 19, CACM-1350, 4.72861167686, 0, 0.105263157895, 0.333333333333
3, 20, CACM-2053, 4.68845051733, 0, 0.1, 0.333333333333
3, 21, CACM-1135, 4.67823783291, 0, 0.0952380952381, 0.333333333333
3, 22, CACM-2175, 4.67558689937, 0, 0.0909090909091, 0.333333333333
3, 23, CACM-1223, 4.66561579068, 0, 0.0869565217391, 0.333333333333
3, 24, CACM-2061, 4.5950071588, 0, 0.0833333333333, 0.333333333333
3, 25, CACM-2196, 4.51286013787, 0, 0.08, 0.333333333333
3, 26, CACM-2921, 4.50627716064, 0, 0.0769230769231, 0.333333333333
3, 27, CACM-1988, 4.48883183544, 0, 0.0740740740741, 0.333333333333
3, 28, CACM-2112, 4.46639415577, 0, 0.0714285714286, 0.333333333333
3, 29, CACM-1386, 4.43453882874, 0, 0.0689655172414, 0.333333333333
3, 30, CACM-1783, 4.39631159421, 0, 0.0666666666667, 0.333333333333
3, 31, CACM-0464, 4.388282594, 0, 0.0645161290323, 0.333333333333
3, 32, CACM-2970, 4.36879393236, 0, 0.0625, 0.333333333333
3, 33, CACM-2341, 4.35057644032, 0, 0.0606060606061, 0.333333333333
3, 34, CACM-2905, 4.34257248387, 0, 0.0588235294118, 0.333333333333
3, 35, CACM-2033, 4.33912657097, 0, 0.0571428571429, 0.333333333333
3, 36, CACM-2423, 4.32430877848, 0, 0.0555555555556, 0.333333333333
3, 37, CACM-2598, 4.32170615276, 0, 0.0540540540541, 0.333333333333
3, 38, CACM-1062, 4.3031366856, 0, 0.0526315789474, 0.333333333333
3, 39, CACM-2887, 4.20916857453, 0, 0.0512820512821, 0.333333333333
3, 40, CACM-2978, 4.18380100662, 0, 0.05, 0.333333333333
3, 41, CACM-1650, 4.16112685789, 0, 0.0487804878049, 0.333333333333
3, 42, CACM-1003, 4.15365551952, 0, 0.047619047619, 0.333333333333
3, 43, CACM-3200, 4.10738436061, 0, 0.046511627907, 0.333333333333
3, 44, CACM-2864, 4.04691037065, 0, 0.0454545454545, 0.333333333333
3, 45, CACM-2990, 4.01975169367, 0, 0.0444444444444, 0.333333333333
3, 46, CACM-1392, 3.95141124204, 0, 0.0434782608696, 0.333333333333
3, 47, CACM-2233, 3.93879331467, 0, 0.0425531914894, 0.333333333333
3, 48, CACM-2945, 3.93817513286, 0, 0.0416666666667, 0.333333333333
3, 49, CACM-2208, 3.91845083908, 0, 0.0408163265306, 0.333333333333
3, 50, CACM-2684, 3.87436838864, 0, 0.04, 0.333333333333
3, 51, CACM-2202, 3.83798122505, 0, 0.0392156862745, 0.333333333333
3, 52, CACM-2916, 3.82459561506, 0, 0.0384615384615, 0.333333333333
3, 53, CACM-3080, 3.8016260285, 0, 0.0377358490566, 0.333333333333
3, 54, CACM-2421, 3.79922186203, 0, 0.037037037037, 0.333333333333
3, 55, CACM-2289, 3.74120669445, 0, 0.0363636363636, 0.333333333333
3, 56, CACM-2883, 3.73995157323, 0, 0.0357142857143, 0.333333333333
3, 57, CACM-3077, 3.72059655844, 0, 0.0350877192982, 0.333333333333
3, 58, CACM-2989, 3.7177612241, 0, 0.0344827586207, 0.333333333333
3, 59, CACM-1916, 3.71471839195, 0, 0.0338983050847, 0.333333333333
3, 60, CACM-3135, 3.69538299751, 0, 0.0333333333333, 0.333333333333
3, 61, CACM-1423, 3.68605560534, 0, 0.0327868852459, 0.333333333333
3, 62, CACM-2871, 3.68030273091, 0, 0.0322580645161, 0.333333333333
3, 63, CACM-2846, 3.66189391536, 0, 0.031746031746, 0.333333333333
3, 64, CACM-2940, 3.64008929037, 0, 0.03125, 0.333333333333
3, 65, CACM-1665, 3.63560249406, 0, 0.0307692307692, 0.333333333333
3, 66, CACM-2451, 3.60890545253, 0, 0.030303030303, 0.333333333333
3, 67, CACM-3154, 3.57444806193, 0, 0.0298507462687, 0.333333333333
3, 68, CACM-1206, 3.53231712151, 0, 0.0294117647059, 0.333333333333
3, 69, CACM-3157, 3.49572278412, 0, 0.0289855072464, 0.333333333333
3, 70, CACM-2828, 3.47980452691, 0, 0.0285714285714, 0.333333333333
3, 71, CACM-2354, 3.46100689489, 0, 0.0281690140845, 0.333333333333
3, 72, CACM-1641, 3.45151072741, 0, 0.0277777777778, 0.333333333333
3, 73, CACM-2110, 3.43330427976, 0, 0.027397260274, 0.333333333333
3, 74, CACM-2254, 3.43299940187, 0, 0.027027027027, 0.333333333333
3, 75, CACM-0252, 3.42174875478, 0, 0.0266666666667, 0.333333333333
3, 76, CACM-2877, 3.40725720123, 0, 0.0263157894737, 0.333333333333
3, 77, CACM-3033, 3.39802415354, 0, 0.025974025974, 0.333333333333
3, 78, CACM-2918, 3.38558678404, 0, 0.025641025641, 0.333333333333
3, 79, CACM-3145, 3.35665583843, 0, 0.0253164556962, 0.333333333333
3, 80, CACM-1327, 3.35538625021, 0, 0.025, 0.333333333333
3, 81, CACM-0497, 3.35331963696, 0, 0.0246913580247, 0.333333333333
3, 82, CACM-1543, 3.35026762136, 0, 0.0243902439024, 0.333333333333
3, 83, CACM-2692, 3.34595305492, 0, 0.0240963855422, 0.333333333333
3, 84, CACM-1847, 3.33958629519, 0, 0.0238095238095, 0.333333333333
3, 85, CACM-2939, 3.3351139891, 0, 0.0235294117647, 0.333333333333
3, 86, CACM-0048, 3.33451401714, 0, 0.0232558139535, 0.333333333333
3, 87, CACM-3114, 3.33414419434, 0, 0.0229885057471, 0.333333333333
3, 88, CACM-3163, 3.33139154982, 0, 0.0227272727273, 0.333333333333
3, 89, CACM-2746, 3.32618665714, 0, 0.0224719101124, 0.333333333333
3, 90, CACM-0254, 3.31657986653, 0, 0.0222222222222, 0.333333333333
3, 91, CACM-3138, 3.29730960023, 0, 0.021978021978, 0.333333333333
3, 92, CACM-3069, 3.28431427434, 0, 0.0217391304348, 0.333333333333
3, 93, CACM-3165, 3.27987702147, 0, 0.0215053763441, 0.333333333333
3, 94, CACM-1727, 3.26290125036, 0, 0.0212765957447, 0.333333333333
3, 95, CACM-2925, 3.25722112159, 0, 0.0210526315789, 0.333333333333
3, 96, CACM-2138, 3.25164307225, 0, 0.0208333333333, 0.333333333333
3, 97, CACM-1381, 3.24930436922, 0, 0.020618556701, 0.333333333333
3, 98, CACM-2794, 3.24157424425, 0, 0.0204081632653, 0.333333333333
3, 99, CACM-2981, 3.23684292292, 0, 0.020202020202, 0.333333333333
3, 100, CACM-1366, 3.23460120588, 0, 0.02, 0.333333333333
4, 1, CACM-3128, 31.7912642496, 1, 1.0, 0.0833333333333
4, 2, CACM-3043, 29.6229202343, 1, 1.0, 0.166666666667
4, 3, CACM-2342, 27.8160672948, 0, 0.666666666667, 0.166666666667
4, 4, CACM-2377, 27.6329652132, 0, 0.5, 0.166666666667
4, 5, CACM-2519, 24.563235139, 0, 0.4, 0.166666666667
4, 6, CACM-1135, 23.8190786913, 0, 0.333333333333, 0.166666666667
4, 7, CACM-1747, 23.50461979, 0, 0.285714285714, 0.166666666667
4, 8, CACM-2371, 21.9703624122, 1, 0.375, 0.25
4, 9, CACM-2376, 21.9674353713, 0, 0.333333333333, 0.25
4, 10, CACM-3148, 21.8816713138, 0, 0.3, 0.25
4, 11, CACM-2314, 21.3822162292, 0, 0.272727272727, 0.25
4, 12, CACM-2931, 21.2769744706, 0, 0.25, 0.25
4, 13, CACM-2940, 21.0017909321, 0, 0.230769230769, 0.25
4, 14, CACM-2080, 20.5795469759, 0, 0.214285714286, 0.25
4, 15, CACM-2939, 20.4252327329, 0, 0.2, 0.25
4, 16, CACM-3141, 20.3969879407, 0, 0.1875, 0.25
4, 17, CACM-2949, 20.2780694029, 0, 0.176470588235, 0.25
4, 18, CACM-2438, 20.1759010409, 0, 0.166666666667, 0.25
4, 19, CACM-2920, 20.1575705126, 0, 0.157894736842, 0.25
4, 20, CACM-3105, 20.070441977, 0, 0.15, 0.25
4, 21, CACM-1591, 20.0039017957, 0, 0.142857142857, 0.25
4, 22, CACM-1484, 19.5992397534, 0, 0.136363636364, 0.25
4, 23, CACM-3073, 19.5318910041, 1, 0.173913043478, 0.333333333333
4, 24, CACM-1677, 19.2422861866, 0, 0.166666666667, 0.333333333333
4, 25, CACM-2876, 19.1689750258, 0, 0.16, 0.333333333333
4, 26, CACM-3049, 18.8824753411, 0, 0.153846153846, 0.333333333333
4, 27, CACM-2317, 18.7845427131, 0, 0.148148148148, 0.333333333333
4, 28, CACM-2320, 18.7313859273, 0, 0.142857142857, 0.333333333333
4, 29, CACM-2840, 18.7183685109, 0, 0.137931034483, 0.333333333333
4, 30, CACM-2895, 18.5322343486, 0, 0.133333333333, 0.333333333333
4, 31, CACM-3082, 18.495419485, 1, 0.161290322581, 0.416666666667
4, 32, CACM-2546, 18.4743098187, 0, 0.15625, 0.416666666667
4, 33, CACM-3087, 18.4188760093, 0, 0.151515151515, 0.416666666667
4, 34, CACM-3103, 18.3755895347, 0, 0.147058823529, 0.416666666667
4, 35, CACM-1829, 18.3630808205, 0, 0.142857142857, 0.416666666667
4, 36, CACM-2378, 18.2883833652, 0, 0.138888888889, 0.416666666667
4, 37, CACM-2626, 18.1909486545, 0, 0.135135135135, 0.416666666667
4, 38, CACM-2632, 18.1736088738, 0, 0.131578947368, 0.416666666667
4, 39, CACM-0409, 18.1509626391, 0, 0.128205128205, 0.416666666667
4, 40, CACM-1748, 18.0452744128, 0, 0.125, 0.416666666667
4, 41, CACM-1307, 17.7497371471, 0, 0.121951219512, 0.416666666667
4, 42, CACM-2060, 17.7250769669, 0, 0.119047619048, 0.416666666667
4, 43, CACM-2514, 17.6697210877, 0, 0.116279069767, 0.416666666667
4, 44, CACM-1844, 17.6609184227, 0, 0.113636363636, 0.416666666667
4, 45, CACM-1846, 17.6571471217, 0, 0.111111111111, 0.416666666667
4, 46, CACM-2929, 17.6156265789, 0, 0.108695652174, 0.416666666667
4, 47, CACM-2684, 17.6051612649, 0, 0.106382978723, 0.416666666667
4, 48, CACM-0616, 17.5627804972, 0, 0.104166666667, 0.416666666667
4, 49, CACM-3127, 17.5551017872, 1, 0.122448979592, 0.5
4, 50, CACM-1485, 17.523500826, 0, 0.12, 0.5
4, 51, CACM-2849, 17.4674190984, 0, 0.117647058824, 0.5
4, 52, CACM-1788, 17.3612258074, 0, 0.115384615385, 0.5
4, 53, CACM-1253, 17.3397595552, 0, 0.11320754717, 0.5
4, 54, CACM-1098, 17.2915116746, 0, 0.111111111111, 0.5
4, 55, CACM-2851, 17.2720352603, 0, 0.109090909091, 0.5
4, 56, CACM-1710, 17.2408838039, 0, 0.107142857143, 0.5
4, 57, CACM-2406, 17.1365037262, 0, 0.105263157895, 0.5
4, 58, CACM-1665, 17.0460230724, 0, 0.103448275862, 0.5
4, 59, CACM-1470, 16.9493292871, 0, 0.101694915254, 0.5
4, 60, CACM-2848, 16.934158201, 0, 0.1, 0.5
4, 61, CACM-2705, 16.8989769969, 0, 0.0983606557377, 0.5
4, 62, CACM-3153, 16.7866822494, 0, 0.0967741935484, 0.5
4, 63, CACM-3080, 16.6478987735, 0, 0.0952380952381, 0.5
4, 64, CACM-0435, 16.6057413323, 0, 0.09375, 0.5
4, 65, CACM-0243, 16.5634177971, 0, 0.0923076923077, 0.5
4, 66, CACM-1469, 16.5618701994, 0, 0.0909090909091, 0.5
4, 67, CACM-1458, 16.5584044094, 0, 0.089552238806, 0.5
4, 68, CACM-2740, 16.5317189667, 0, 0.0882352941176, 0.5
4, 69, CACM-2922, 16.5098952103, 0, 0.0869565217391, 0.5
4, 70, CACM-1083, 16.4729652009, 0, 0.0857142857143, 0.5
4, 71, CACM-1698, 16.4377809756, 0, 0.0845070422535, 0.5
4, 72, CACM-3015, 16.4285393621, 0, 0.0833333333333, 0.5
4, 73, CACM-3137, 16.4039005743, 0, 0.0821917808219, 0.5
4, 74, CACM-2003, 16.3852227413, 0, 0.0810810810811, 0.5
4, 75, CACM-2470, 16.3819299899, 0, 0.08, 0.5
4, 76, CACM-2868, 16.3700675014, 0, 0.0789473684211, 0.5
4, 77, CACM-0724, 16.3663250693, 0, 0.0779220779221, 0.5
